game_id,team,season,seq,date,stadium,opponent,is_home,runs_scored,runs_allowed,run_diff,win,home_away_label,result_label,run_diff_label,scoring_level,allowing_level,early_runs,middle_runs,late_runs,scored_first,led_after_3,led_after_6,game_flow_label,AB,H,BB,SO,double,triple,HR,extra_base_hits,power_score,run_per_hit,offense_pressure_score,offense_label,outs_pitched,innings_pitched,hits_allowed,bb_allowed,hr_allowed,so_pitched,whip_like,strikeout_walk_ratio,run_prevention_score,defense_label
CPBL-2024-xa-131,味全龍,中職2024年,131,2024/6/1 17:07,臺北大巨蛋,中信兄弟,TRUE,3,7,-4,FALSE,主場,敗,小敗,中等得分,高失分,1,0,2,FALSE,FALSE,FALSE,被壓制型,32,7,2,7,1,0,0,1,1,0.428571429,2.5,零星攻勢,27,9,10,6,1,2,1.777777778,0.333333333,-12,失分偏高
CPBL-2024-xa-132,台鋼雄鷹,中職2024年,132,2024/6/1 17:00,澄清湖棒球場,樂天桃猿,TRUE,5,9,-4,FALSE,主場,敗,小敗,中等得分,高失分,1,3,1,TRUE,FALSE,FALSE,被壓制型,41,15,1,7,1,0,0,1,1,0.333333333,3.5,穩定攻擊,27,9,15,3,1,6,2,2,-7,投打被突破
CPBL-2024-xa-132,樂天桃猿,中職2024年,132,2024/6/1 17:00,澄清湖棒球場,台鋼雄鷹,FALSE,9,5,4,TRUE,客場,勝,小勝,高得分,中等失分,5,0,4,FALSE,TRUE,TRUE,全場壓制型,41,15,3,6,5,0,1,6,8,0.6,15,火力強勢,27,9,15,1,0,7,1.777777778,7,1,失分偏高
CPBL-2024-xa-133,富邦悍將,中職2024年,133,2024/6/1 17:05,新北市立新莊棒球場,統一7-ELEVEn獅,TRUE,4,5,-1,FALSE,主場,敗,小敗,中等得分,中等失分,4,0,0,TRUE,TRUE,TRUE,拉鋸型,33,9,5,11,1,0,1,2,4,0.444444444,5.5,穩定攻擊,27,9,12,5,0,8,1.888888889,1.6,-2,失分偏高
CPBL-2024-xa-133,統一7-ELEVEn獅,中職2024年,133,2024/6/1 17:05,新北市立新莊棒球場,富邦悍將,FALSE,5,4,1,TRUE,客場,勝,小勝,中等得分,中等失分,0,2,3,FALSE,FALSE,FALSE,後段逆轉型,37,12,5,8,0,0,0,0,0,0.416666667,6,穩定攻擊,27,9,9,5,1,11,1.555555556,2.2,1,穩定守成
CPBL-2024-xa-134,中信兄弟,中職2024年,134,2024/6/2 17:05,臺北大巨蛋,味全龍,FALSE,2,6,-4,FALSE,客場,敗,小敗,低得分,高失分,1,0,1,TRUE,TRUE,FALSE,拉鋸型,32,6,6,10,0,0,1,1,3,0.333333333,4,攻勢受阻,24,8,10,2,1,8,1.5,4,-1,失分偏高
CPBL-2024-xa-134,味全龍,中職2024年,134,2024/6/2 17:05,臺北大巨蛋,中信兄弟,TRUE,6,2,4,TRUE,主場,勝,小勝,高得分,低失分,0,4,2,FALSE,FALSE,TRUE,後段追分型,33,10,2,8,0,1,1,2,5,0.6,6,穩定攻擊,27,9,6,6,1,10,1.333333333,1.666666667,1,穩定守成
CPBL-2024-xa-135,台鋼雄鷹,中職2024年,135,2024/6/30 17:05,澄清湖棒球場,樂天桃猿,TRUE,3,7,-4,FALSE,主場,敗,小敗,中等得分,高失分,1,2,0,TRUE,TRUE,FALSE,拉鋸型,31,6,1,6,0,0,1,1,3,0.5,2,零星攻勢,27,9,11,3,1,5,1.555555556,1.666666667,-6,失分偏高
CPBL-2024-xa-135,樂天桃猿,中職2024年,135,2024/6/30 17:05,澄清湖棒球場,台鋼雄鷹,FALSE,7,3,4,TRUE,客場,勝,小勝,高得分,中等失分,0,6,1,FALSE,FALSE,TRUE,後段追分型,38,11,3,5,3,0,1,4,6,0.636363636,11.5,火力強勢,27,9,6,1,1,6,0.777777778,6,1,穩定守成
CPBL-2024-xa-136,富邦悍將,中職2024年,136,2024/6/29 17:05,新北市立新莊棒球場,統一7-ELEVEn獅,TRUE,5,4,1,TRUE,主場,勝,小勝,中等得分,中等失分,0,1,2,FALSE,FALSE,FALSE,後段逆轉型,35,11,6,5,3,1,1,5,8,0.454545455,13.5,穩定攻擊,30,10,5,2,0,6,0.7,3,0,穩定守成
CPBL-2024-xa-136,統一7-ELEVEn獅,中職2024年,136,2024/6/29 17:05,新北市立新莊棒球場,富邦悍將,FALSE,4,5,-1,FALSE,客場,敗,小敗,中等得分,中等失分,3,0,0,TRUE,TRUE,TRUE,拉鋸型,32,5,2,6,2,0,0,2,2,0.8,5,零星攻勢,28,9.333333333,11,6,1,5,1.821428571,0.833333333,-7,失分偏高
CPBL-2024-xa-137,中信兄弟,中職2024年,137,2024/6/4 18:35,樂天桃園棒球場,樂天桃猿,FALSE,5,0,5,TRUE,客場,勝,大勝,中等得分,低失分,4,0,1,TRUE,TRUE,TRUE,全場壓制型,31,8,9,5,2,0,0,2,2,0.625,13.5,穩定攻擊,27,9,5,3,0,6,0.888888889,2,3,壓制力強
CPBL-2024-xa-137,樂天桃猿,中職2024年,137,2024/6/4 18:35,樂天桃園棒球場,中信兄弟,TRUE,0,5,-5,FALSE,主場,敗,大敗,低得分,中等失分,0,0,0,FALSE,FALSE,FALSE,被壓制型,31,5,3,6,1,0,0,1,1,0,1,低效進攻,27,9,8,9,0,5,1.888888889,0.555555556,-9,失分偏高
CPBL-2024-xa-138,台鋼雄鷹,中職2024年,138,2024/6/6 18:30,臺南市立棒球場,統一7-ELEVEn獅,FALSE,0,4,-4,FALSE,客場,敗,小敗,低得分,中等失分,0,0,0,FALSE,FALSE,FALSE,被壓制型,30,4,1,5,0,0,0,0,0,0,-1.5,低效進攻,24,8,7,4,0,7,1.375,1.75,-1,普通防守
CPBL-2024-xa-138,統一7-ELEVEn獅,中職2024年,138,2024/6/6 18:30,臺南市立棒球場,台鋼雄鷹,TRUE,4,0,4,TRUE,主場,勝,小勝,中等得分,低失分,4,0,0,TRUE,TRUE,TRUE,全場壓制型,30,7,4,7,0,2,0,2,4,0.571428571,6.5,零星攻勢,27,9,4,1,0,5,0.555555556,5,4,壓制力強
CPBL-2024-xa-139,味全龍,中職2024年,139,2024/6/4 12:35,新北市立新莊棒球場,富邦悍將,FALSE,6,3,3,TRUE,客場,勝,小勝,高得分,中等失分,0,3,3,TRUE,FALSE,TRUE,後段追分型,36,9,9,6,0,0,1,1,3,0.666666667,13,穩定攻擊,27,9,8,3,0,15,1.222222222,5,9,穩定守成
CPBL-2024-xa-139,富邦悍將,中職2024年,139,2024/6/4 12:35,新北市立新莊棒球場,味全龍,TRUE,3,6,-3,FALSE,主場,敗,小敗,中等得分,高失分,0,1,2,FALSE,FALSE,FALSE,被壓制型,34,8,3,15,3,0,0,3,3,0.375,1.5,穩定攻擊,27,9,9,9,1,6,2,0.666666667,-10,投打被突破
CPBL-2024-xa-14,中信兄弟,中職2024年,14,2024/4/6 17:05,臺北大巨蛋,樂天桃猿,FALSE,8,9,-1,FALSE,客場,敗,小敗,高得分,高失分,1,5,2,FALSE,FALSE,TRUE,後段追分型,35,10,7,14,3,1,0,4,5,0.8,12,火力強勢,25,8.333333333,15,6,0,5,2.52,0.833333333,-10,投打被突破
CPBL-2024-xa-14,樂天桃猿,中職2024年,14,2024/4/6 17:05,臺北大巨蛋,中信兄弟,TRUE,9,8,1,TRUE,主場,勝,小勝,高得分,高失分,3,0,6,TRUE,TRUE,FALSE,後段逆轉型,37,15,6,5,6,0,0,6,6,0.6,18.5,火力強勢,27,9,10,7,0,14,1.888888889,2,-1,投打被突破
CPBL-2024-xa-140,中信兄弟,中職2024年,140,2024/6/11 18:36,樂天桃園棒球場,樂天桃猿,FALSE,1,4,-3,FALSE,客場,敗,小敗,低得分,中等失分,1,0,0,FALSE,FALSE,FALSE,被壓制型,26,3,4,6,0,0,1,1,3,0.333333333,3,低效進攻,24,8,10,1,1,3,1.375,3,-3,普通防守
CPBL-2024-xa-140,樂天桃猿,中職2024年,140,2024/6/11 18:36,樂天桃園棒球場,中信兄弟,TRUE,4,1,3,TRUE,主場,勝,小勝,中等得分,低失分,2,0,2,TRUE,TRUE,TRUE,全場壓制型,32,10,1,3,1,1,1,3,6,0.4,6.5,穩定攻擊,27,9,3,4,1,6,0.777777778,1.5,0,壓制力強
CPBL-2024-xa-141,台鋼雄鷹,中職2024年,141,2024/6/5 18:30,臺南市立棒球場,統一7-ELEVEn獅,FALSE,0,6,-6,FALSE,客場,敗,大敗,低得分,高失分,0,0,0,FALSE,FALSE,FALSE,被壓制型,29,3,3,6,0,0,0,0,0,0,0,低效進攻,24,8,13,3,1,8,2,2.666666667,-2,投打被突破
CPBL-2024-xa-141,統一7-ELEVEn獅,中職2024年,141,2024/6/5 18:30,臺南市立棒球場,台鋼雄鷹,TRUE,6,0,6,TRUE,主場,勝,大勝,高得分,低失分,4,1,1,TRUE,TRUE,TRUE,全場壓制型,35,13,3,8,0,0,1,1,3,0.461538462,6,穩定攻擊,27,9,3,3,0,6,0.666666667,2,3,壓制力強
CPBL-2024-xa-142,味全龍,中職2024年,142,2024/6/11 18:35,新北市立新莊棒球場,富邦悍將,FALSE,4,2,2,TRUE,客場,勝,小勝,中等得分,低失分,3,1,0,FALSE,TRUE,TRUE,全場壓制型,34,7,3,5,2,1,1,4,7,0.571428571,8.5,零星攻勢,27,9,6,2,1,4,0.888888889,2,-1,壓制力強
CPBL-2024-xa-142,富邦悍將,中職2024年,142,2024/6/11 18:35,新北市立新莊棒球場,味全龍,TRUE,2,4,-2,FALSE,主場,敗,小敗,低得分,中等失分,1,0,1,FALSE,FALSE,FALSE,被壓制型,31,6,2,4,2,0,1,3,5,0.333333333,5,低效進攻,27,9,7,3,1,5,1.111111111,1.666666667,-3,普通防守
CPBL-2024-xa-143,富邦悍將,中職2024年,143,2024/6/7 18:35,樂天桃園棒球場,樂天桃猿,FALSE,1,3,-2,FALSE,客場,敗,小敗,低得分,中等失分,1,0,0,TRUE,TRUE,FALSE,拉鋸型,33,6,2,9,1,0,0,1,1,0.166666667,-0.5,攻勢受阻,24,8,8,2,0,5,1.25,2.5,0,穩定守成
CPBL-2024-xa-143,樂天桃猿,中職2024年,143,2024/6/7 18:35,樂天桃園棒球場,富邦悍將,TRUE,3,1,2,TRUE,主場,勝,小勝,中等得分,低失分,0,1,2,FALSE,FALSE,FALSE,後段逆轉型,29,8,2,5,0,0,0,0,0,0.375,2.5,穩定攻擊,27,9,6,2,0,9,0.888888889,4.5,6,壓制力強
CPBL-2024-xa-144,中信兄弟,中職2024年,144,2024/6/7 18:35,臺中市洲際棒球場,台鋼雄鷹,TRUE,8,12,-4,FALSE,主場,敗,小敗,高得分,高失分,0,5,3,FALSE,FALSE,FALSE,被壓制型,39,13,1,5,4,0,0,4,4,0.615384615,10.5,火力強勢,27,9,16,2,1,9,2,4.5,-6,投打被突破
CPBL-2024-xa-144,台鋼雄鷹,中職2024年,144,2024/6/7 18:35,臺中市洲際棒球場,中信兄弟,FALSE,12,8,4,TRUE,客場,勝,小勝,高得分,高失分,4,6,2,TRUE,TRUE,TRUE,全場壓制型,41,16,2,9,3,0,1,4,6,0.75,13.5,火力強勢,27,9,13,1,0,5,1.555555556,5,-4,失分偏高
CPBL-2024-xa-145,味全龍,中職2024年,145,2024/6/7 18:30,臺南市立棒球場,統一7-ELEVEn獅,FALSE,13,2,11,TRUE,客場,勝,大勝,高得分,低失分,10,2,1,TRUE,TRUE,TRUE,全場壓制型,48,20,5,9,4,0,1,5,7,0.65,18.5,火力強勢,27,9,9,4,0,9,1.444444444,2.25,3,穩定守成
CPBL-2024-xa-145,統一7-ELEVEn獅,中職2024年,145,2024/6/7 18:30,臺南市立棒球場,味全龍,TRUE,2,13,-11,FALSE,主場,敗,大敗,低得分,高失分,1,0,1,FALSE,FALSE,FALSE,被壓制型,36,9,4,9,3,0,0,3,3,0.222222222,4.5,攻勢受阻,27,9,20,5,1,9,2.777777778,1.8,-10,投打被突破
CPBL-2024-xa-146,富邦悍將,中職2024年,146,2024/6/8 17:06,樂天桃園棒球場,樂天桃猿,FALSE,7,1,6,TRUE,客場,勝,大勝,高得分,低失分,1,3,3,TRUE,TRUE,TRUE,全場壓制型,37,9,6,8,1,0,1,2,4,0.777777778,11,穩定攻擊,27,9,4,2,0,4,0.666666667,2,1,壓制力強
CPBL-2024-xa-146,樂天桃猿,中職2024年,146,2024/6/8 17:06,樂天桃園棒球場,富邦悍將,TRUE,1,7,-6,FALSE,主場,敗,大敗,低得分,高失分,0,0,1,FALSE,FALSE,FALSE,被壓制型,31,4,2,4,2,0,0,2,2,0.25,3,低效進攻,27,9,9,6,1,8,1.666666667,1.333333333,-6,失分偏高
CPBL-2024-xa-147,中信兄弟,中職2024年,147,2024/6/8 17:06,臺中市洲際棒球場,台鋼雄鷹,TRUE,3,1,2,TRUE,主場,勝,小勝,中等得分,低失分,0,3,0,TRUE,FALSE,TRUE,拉鋸型,29,6,5,5,0,0,0,0,0,0.5,5.5,零星攻勢,27,9,11,3,0,10,1.555555556,3.333333333,6,穩定守成
CPBL-2024-xa-147,台鋼雄鷹,中職2024年,147,2024/6/8 17:06,臺中市洲際棒球場,中信兄弟,FALSE,1,3,-2,FALSE,客場,敗,小敗,低得分,中等失分,0,1,0,FALSE,FALSE,FALSE,被壓制型,38,11,3,10,0,0,0,0,0,0.090909091,-1,攻勢受阻,24,8,6,5,0,5,1.375,1,-3,普通防守
CPBL-2024-xa-148,味全龍,中職2024年,148,2024/6/8 17:00,臺南市立棒球場,統一7-ELEVEn獅,FALSE,1,3,-2,FALSE,客場,敗,小敗,低得分,中等失分,0,1,0,FALSE,FALSE,FALSE,被壓制型,31,6,0,6,1,0,0,1,1,0.166666667,-1,低效進攻,24,8,11,0,0,6,1.375,6,3,穩定守成
CPBL-2024-xa-148,統一7-ELEVEn獅,中職2024年,148,2024/6/8 17:00,臺南市立棒球場,味全龍,TRUE,3,1,2,TRUE,主場,勝,小勝,中等得分,低失分,1,2,0,TRUE,TRUE,TRUE,全場壓制型,35,11,0,6,0,0,0,0,0,0.272727273,0,穩定攻擊,27,9,6,0,0,6,0.666666667,6,5,壓制力強
CPBL-2024-xa-149,富邦悍將,中職2024年,149,2024/6/9 17:06,樂天桃園棒球場,樂天桃猿,FALSE,7,2,5,TRUE,客場,勝,大勝,高得分,低失分,3,1,3,FALSE,TRUE,TRUE,全場壓制型,43,18,5,8,6,0,0,6,6,0.388888889,14,火力強勢,27,9,8,0,0,1,0.888888889,1,-1,壓制力強
CPBL-2024-xa-149,樂天桃猿,中職2024年,149,2024/6/9 17:06,樂天桃園棒球場,富邦悍將,TRUE,2,7,-5,FALSE,主場,敗,大敗,低得分,高失分,2,0,0,FALSE,FALSE,FALSE,被壓制型,35,8,0,1,1,1,0,2,3,0.25,3.5,低效進攻,27,9,18,5,0,8,2.555555556,1.6,-4,投打被突破
CPBL-2024-xa-15,台鋼雄鷹,中職2024年,15,2024/4/6 16:56,澄清湖棒球場,富邦悍將,TRUE,0,12,-12,FALSE,主場,敗,大敗,低得分,高失分,0,0,0,FALSE,FALSE,FALSE,被壓制型,31,3,2,8,0,0,0,0,0,0,-2,攻勢受阻,27,9,15,5,0,10,2.222222222,2,-7,投打被突破
CPBL-2024-xa-15,富邦悍將,中職2024年,15,2024/4/6 16:56,澄清湖棒球場,台鋼雄鷹,FALSE,12,0,12,TRUE,客場,勝,大勝,高得分,低失分,7,1,4,TRUE,TRUE,TRUE,全場壓制型,45,15,5,10,4,0,0,4,4,0.8,16,火力強勢,27,9,3,2,0,8,0.555555556,4,6,壓制力強
CPBL-2024-xa-150,中信兄弟,中職2024年,150,2024/6/9 17:05,臺中市洲際棒球場,台鋼雄鷹,TRUE,4,3,1,TRUE,主場,勝,小勝,中等得分,中等失分,3,0,1,TRUE,TRUE,TRUE,全場壓制型,29,8,5,4,1,1,1,3,6,0.5,10,穩定攻擊,27,9,9,5,0,6,1.555555556,1.2,-2,普通防守
CPBL-2024-xa-150,台鋼雄鷹,中職2024年,150,2024/6/9 17:05,臺中市洲際棒球場,中信兄弟,FALSE,3,4,-1,FALSE,客場,敗,小敗,中等得分,中等失分,0,2,1,FALSE,FALSE,FALSE,被壓制型,31,9,5,6,1,0,0,1,1,0.333333333,6,穩定攻擊,24,8,8,5,1,4,1.625,0.8,-6,普通防守
CPBL-2024-xa-151,味全龍,中職2024年,151,2024/6/9 17:00,臺南市立棒球場,統一7-ELEVEn獅,FALSE,3,2,1,TRUE,客場,勝,小勝,中等得分,低失分,2,1,0,TRUE,TRUE,TRUE,全場壓制型,35,10,0,4,1,0,2,3,7,0.3,4,穩定攻擊,27,9,7,5,0,6,1.333333333,1.2,-1,普通防守
CPBL-2024-xa-151,統一7-ELEVEn獅,中職2024年,151,2024/6/9 17:00,臺南市立棒球場,味全龍,TRUE,2,3,-1,FALSE,主場,敗,小敗,低得分,中等失分,0,1,1,FALSE,FALSE,FALSE,被壓制型,32,7,5,6,0,0,0,0,0,0.285714286,4,低效進攻,27,9,10,0,2,4,1.111111111,4,-1,普通防守
CPBL-2024-xa-152,台鋼雄鷹,中職2024年,152,2024/6/10 17:05,澄清湖棒球場,味全龍,TRUE,3,2,1,TRUE,主場,勝,小勝,中等得分,低失分,0,1,2,TRUE,FALSE,FALSE,後段逆轉型,32,7,1,11,0,1,0,1,2,0.428571429,-0.5,零星攻勢,27,9,5,3,0,7,0.888888889,2.333333333,2,壓制力強
CPBL-2024-xa-152,味全龍,中職2024年,152,2024/6/10 17:05,澄清湖棒球場,台鋼雄鷹,FALSE,2,3,-1,FALSE,客場,敗,小敗,低得分,中等失分,0,1,1,FALSE,FALSE,FALSE,被壓制型,31,5,3,7,2,0,0,2,2,0.4,3.5,低效進攻,24,8,7,1,0,11,1,11,7,穩定守成
CPBL-2024-xa-153,樂天桃猿,中職2024年,153,2024/6/10 17:00,臺南市立棒球場,統一7-ELEVEn獅,FALSE,5,3,2,TRUE,客場,勝,小勝,中等得分,中等失分,1,0,4,FALSE,FALSE,FALSE,後段逆轉型,33,7,6,5,0,0,0,0,0,0.714285714,8.5,零星攻勢,27,9,8,1,1,7,1,7,2,穩定守成
CPBL-2024-xa-153,統一7-ELEVEn獅,中職2024年,153,2024/6/10 17:00,臺南市立棒球場,樂天桃猿,TRUE,3,5,-2,FALSE,主場,敗,小敗,中等得分,中等失分,3,0,0,FALSE,TRUE,TRUE,拉鋸型,34,8,1,7,0,1,1,2,5,0.375,2.5,穩定攻擊,27,9,7,6,0,5,1.444444444,0.833333333,-6,失分偏高
CPBL-2024-xa-154,中信兄弟,中職2024年,154,2024/6/10 17:05,新北市立新莊棒球場,富邦悍將,FALSE,3,5,-2,FALSE,客場,敗,小敗,中等得分,中等失分,0,3,0,FALSE,FALSE,FALSE,被壓制型,33,7,6,9,0,1,1,2,5,0.428571429,6.5,零星攻勢,24,8,8,3,1,8,1.375,2.666666667,-1,失分偏高
CPBL-2024-xa-154,富邦悍將,中職2024年,154,2024/6/10 17:05,新北市立新莊棒球場,中信兄弟,TRUE,5,3,2,TRUE,主場,勝,小勝,中等得分,中等失分,2,1,2,TRUE,TRUE,FALSE,後段逆轉型,30,8,3,8,0,1,1,2,5,0.625,6,穩定攻擊,27,9,7,6,1,9,1.444444444,1.5,-1,普通防守
CPBL-2024-xa-155,台鋼雄鷹,中職2024年,155,2024/6/13 18:35,澄清湖棒球場,統一7-ELEVEn獅,TRUE,5,2,3,TRUE,主場,勝,小勝,中等得分,低失分,1,1,3,TRUE,TRUE,TRUE,全場壓制型,28,6,4,4,1,0,2,3,7,0.833333333,10,零星攻勢,27,9,7,3,1,10,1.111111111,3.333333333,4,壓制力強
CPBL-2024-xa-155,統一7-ELEVEn獅,中職2024年,155,2024/6/13 18:35,澄清湖棒球場,台鋼雄鷹,FALSE,2,5,-3,FALSE,客場,敗,小敗,低得分,中等失分,0,1,1,FALSE,FALSE,FALSE,被壓制型,34,7,3,10,2,0,1,3,5,0.285714286,3,攻勢受阻,24,8,6,4,2,4,1.25,1,-7,失分偏高
CPBL-2024-xa-156,中信兄弟,中職2024年,156,2024/6/13 18:35,臺中市洲際棒球場,樂天桃猿,TRUE,2,3,-1,FALSE,主場,敗,小敗,低得分,中等失分,1,1,0,FALSE,FALSE,TRUE,拉鋸型,29,5,6,6,1,0,0,1,1,0.4,6,低效進攻,27,9,7,2,0,5,1,2.5,0,穩定守成
CPBL-2024-xa-156,樂天桃猿,中職2024年,156,2024/6/13 18:35,臺中市洲際棒球場,中信兄弟,FALSE,3,2,1,TRUE,客場,勝,小勝,中等得分,低失分,1,0,2,TRUE,FALSE,FALSE,後段逆轉型,33,7,2,5,1,1,0,2,3,0.428571429,4.5,零星攻勢,27,9,5,6,0,6,1.222222222,1,-2,普通防守
CPBL-2024-xa-157,味全龍,中職2024年,157,2024/6/13 18:35,新北市立新莊棒球場,富邦悍將,FALSE,5,6,-1,FALSE,客場,敗,小敗,中等得分,高失分,4,0,0,TRUE,TRUE,TRUE,拉鋸型,34,9,2,8,1,0,1,2,4,0.555555556,5,穩定攻擊,27,9,10,4,2,8,1.555555556,2,-4,失分偏高
CPBL-2024-xa-157,富邦悍將,中職2024年,157,2024/6/13 18:35,新北市立新莊棒球場,味全龍,TRUE,6,5,1,TRUE,主場,勝,小勝,高得分,中等失分,1,1,2,FALSE,FALSE,FALSE,後段逆轉型,37,10,4,8,1,0,2,3,7,0.6,9,火力強勢,30,10,9,2,1,8,1.1,4,0,失分偏高
CPBL-2024-xa-158,台鋼雄鷹,中職2024年,158,2024/6/14 18:35,澄清湖棒球場,統一7-ELEVEn獅,TRUE,9,3,6,TRUE,主場,勝,大勝,高得分,中等失分,3,4,2,FALSE,TRUE,TRUE,全場壓制型,35,12,5,3,4,0,3,7,13,0.75,19.5,火力強勢,27,9,8,4,0,7,1.333333333,1.75,0,穩定守成
CPBL-2024-xa-158,統一7-ELEVEn獅,中職2024年,158,2024/6/14 18:35,澄清湖棒球場,台鋼雄鷹,FALSE,3,9,-6,FALSE,客場,敗,大敗,中等得分,高失分,1,1,1,FALSE,FALSE,FALSE,被壓制型,34,8,4,7,1,2,0,3,5,0.375,6.5,穩定攻擊,24,8,12,5,3,3,2.125,0.6,-14,投打被突破
CPBL-2024-xa-159,中信兄弟,中職2024年,159,2024/6/14 18:36,臺北大巨蛋,樂天桃猿,TRUE,5,2,3,TRUE,主場,勝,小勝,中等得分,低失分,0,5,0,TRUE,FALSE,TRUE,拉鋸型,30,8,7,6,1,0,1,2,4,0.625,11,穩定攻擊,27,9,5,1,0,7,0.666666667,7,4,壓制力強
CPBL-2024-xa-159,樂天桃猿,中職2024年,159,2024/6/14 18:36,臺北大巨蛋,中信兄弟,FALSE,2,5,-3,FALSE,客場,敗,小敗,低得分,中等失分,0,0,2,FALSE,FALSE,FALSE,被壓制型,31,5,1,7,0,0,0,0,0,0.4,-0.5,低效進攻,24,8,8,7,1,6,1.875,0.857142857,-7,失分偏高
CPBL-2024-xa-16,味全龍,中職2024年,16,2024/4/6 17:06,臺北市立天母棒球場,統一7-ELEVEn獅,TRUE,3,4,-1,FALSE,主場,敗,小敗,中等得分,中等失分,0,3,0,FALSE,FALSE,FALSE,被壓制型,34,9,3,6,3,0,1,4,6,0.333333333,7,穩定攻擊,27,9,4,5,1,14,1,2.8,4,穩定守成
CPBL-2024-xa-16,統一7-ELEVEn獅,中職2024年,16,2024/4/6 17:06,臺北市立天母棒球場,味全龍,FALSE,4,3,1,TRUE,客場,勝,小勝,中等得分,中等失分,1,3,0,TRUE,TRUE,TRUE,全場壓制型,30,4,5,14,1,0,1,2,4,1,4,零星攻勢,27,9,9,3,1,6,1.333333333,2,-1,普通防守
CPBL-2024-xa-160,味全龍,中職2024年,160,2024/6/14 18:35,新北市立新莊棒球場,富邦悍將,FALSE,9,6,3,TRUE,客場,勝,小勝,高得分,高失分,1,3,5,TRUE,TRUE,FALSE,後段逆轉型,40,11,7,6,0,0,1,1,3,0.818181818,14,穩定攻擊,27,9,11,1,0,8,1.333333333,8,1,失分偏高
CPBL-2024-xa-160,富邦悍將,中職2024年,160,2024/6/14 18:35,新北市立新莊棒球場,味全龍,TRUE,6,9,-3,FALSE,主場,敗,小敗,高得分,高失分,0,6,0,FALSE,FALSE,TRUE,拉鋸型,34,11,1,8,3,0,0,3,3,0.545454545,6,火力強勢,27,9,11,7,1,6,2,0.857142857,-11,投打被突破
CPBL-2024-xa-161,味全龍,中職2024年,161,2024/6/15 17:05,臺北市立天母棒球場,樂天桃猿,TRUE,2,5,-3,FALSE,主場,敗,小敗,低得分,中等失分,0,0,2,FALSE,FALSE,FALSE,被壓制型,31,5,1,2,4,1,0,5,6,0.4,7,低效進攻,27,9,8,3,2,10,1.222222222,3.333333333,0,失分偏高
CPBL-2024-xa-161,樂天桃猿,中職2024年,161,2024/6/15 17:05,臺北市立天母棒球場,味全龍,FALSE,5,2,3,TRUE,客場,勝,小勝,中等得分,低失分,3,0,2,TRUE,TRUE,TRUE,全場壓制型,34,8,3,10,1,1,2,4,9,0.625,7,穩定攻擊,27,9,5,1,0,2,0.666666667,2,-1,壓制力強
CPBL-2024-xa-162,中信兄弟,中職2024年,162,2024/6/15 17:05,臺北大巨蛋,統一7-ELEVEn獅,TRUE,6,2,4,TRUE,主場,勝,小勝,高得分,低失分,0,1,5,FALSE,FALSE,FALSE,後段逆轉型,36,14,2,12,4,0,0,4,4,0.428571429,6,火力強勢,27,9,6,2,1,8,0.888888889,4,3,壓制力強
CPBL-2024-xa-162,統一7-ELEVEn獅,中職2024年,162,2024/6/15 17:05,臺北大巨蛋,中信兄弟,FALSE,2,6,-4,FALSE,客場,敗,小敗,低得分,高失分,2,0,0,TRUE,TRUE,TRUE,拉鋸型,32,6,2,8,1,0,1,2,4,0.333333333,2,攻勢受阻,24,8,14,2,0,12,2,6,4,投打被突破
CPBL-2024-xa-163,台鋼雄鷹,中職2024年,163,2024/6/15 17:06,新北市立新莊棒球場,富邦悍將,FALSE,8,3,5,TRUE,客場,勝,大勝,高得分,中等失分,3,1,4,TRUE,TRUE,TRUE,全場壓制型,33,12,3,7,2,0,4,6,14,0.666666667,13.5,火力強勢,27,9,10,4,0,5,1.555555556,1.25,-2,普通防守
CPBL-2024-xa-163,富邦悍將,中職2024年,163,2024/6/15 17:06,新北市立新莊棒球場,台鋼雄鷹,TRUE,3,8,-5,FALSE,主場,敗,大敗,中等得分,高失分,2,1,0,FALSE,FALSE,FALSE,被壓制型,35,10,4,5,2,0,0,2,2,0.3,6.5,穩定攻擊,27,9,12,3,4,7,1.666666667,2.333333333,-8,失分偏高
CPBL-2024-xa-164,味全龍,中職2024年,164,2024/6/16 18:21,臺北市立天母棒球場,樂天桃猿,TRUE,8,0,8,TRUE,主場,勝,大勝,高得分,低失分,7,0,1,TRUE,TRUE,TRUE,全場壓制型,36,12,3,3,2,0,0,2,2,0.666666667,11.5,穩定攻擊,27,9,2,4,0,4,0.666666667,1,0,壓制力強
CPBL-2024-xa-164,樂天桃猿,中職2024年,164,2024/6/16 18:21,臺北市立天母棒球場,味全龍,FALSE,0,8,-8,FALSE,客場,敗,大敗,低得分,高失分,0,0,0,FALSE,FALSE,FALSE,被壓制型,26,2,4,4,0,0,0,0,0,0,2,低效進攻,24,8,12,3,0,3,1.875,1,-8,投打被突破
CPBL-2024-xa-165,中信兄弟,中職2024年,165,2024/6/16 17:05,臺北大巨蛋,統一7-ELEVEn獅,TRUE,2,11,-9,FALSE,主場,敗,大敗,低得分,高失分,0,2,0,FALSE,FALSE,FALSE,被壓制型,33,8,3,8,1,1,0,2,3,0.25,3,攻勢受阻,27,9,9,6,1,2,1.666666667,0.333333333,-16,失分偏高
